molecule_chembl_id,pAffinity,n_meas,std_smiles,scaffold,mw,assay_group,types,n_assays,inter_assay_range
CHEMBL6042361,6.9,1,OCC(O)CSc1nonc1C(=NO)Nc1ccc(F)c(C(F)(F)F)c1,N=C(Nc1ccccc1)c1cnon1,396.32200000000006,binding,IC50,1,0.0
CHEMBL6043621,6.745,2,CS(=N)(=O)CCCCOc1nonc1C(=NO)NC1Cc2ccc(F)cc21,N=C(NC1Cc2ccccc21)c1cnon1,397.4320000000001,binding,IC50,1,0.0
CHEMBL6044738,6.58,1,Cc1ccc(-c2ccc(NC(=O)C(C)C3C4CC(n5cnc6cc(F)c(F)cc65)CC43)cc2)cn1,O=C(CC1C2CC(n3cnc4ccccc43)CC12)Nc1ccc(-c2cccnc2)cc1,472.53900000000016,binding,IC50,1,0.0
CHEMBL6044747,6.0,1,O=C(COc1nonc1C(=NO)NC1Cc2ccc(F)cc21)N1CCC(O)C1,N=C(NC1Cc2ccccc21)c1nonc1OCC(=O)N1CCCC1,391.3590000000002,binding,IC50,1,0.0
CHEMBL6045174,7.44,1,NS(=O)(=O)NC1CC(Oc2nonc2C(=NO)NC2Cc3ccc(F)cc32)C1,N=C(NC1Cc2ccccc21)c1nonc1OC1CCC1,412.40300000000013,binding,IC50,1,0.0
CHEMBL6045556,5.26,1,CCON=C1c2cc([N+](=O)[O-])ccc2-n2c1nc1ncccc1c2=O,N=C1c2ccccc2-n2c1nc1ncccc1c2=O,337.2950000000001,binding,IC50,1,0.0
CHEMBL6046396,6.98,1,O=C(O)CSc1nonc1C(=NO)Nc1ccc(F)c(Br)c1,N=C(Nc1ccccc1)c1cnon1,391.17800000000005,binding,IC50,1,0.0
CHEMBL6046800,7.8,1,CC(C(=O)Nc1ccc2cnoc2c1)C1C2CC(n3cnc4cc(F)c(F)cc43)CC21,O=C(CC1C2CC(n3cnc4ccccc43)CC12)Nc1ccc2cnoc2c1,422.4350000000001,binding,IC50,1,0.0
CHEMBL6047285,9.11,1,CC(C(=O)Nc1ccc(F)cc1)C1C2CC(Oc3ccnc4ccc(F)cc34)CC21,O=C(CC1C2CC(Oc3ccnc4ccccc34)CC12)Nc1ccccc1,408.4480000000001,binding,IC50,1,0.0
CHEMBL6047408,8.01,1,CC1(C)CC(C(O)c2c(C(F)(F)F)sc3cncn23)C1,c1sc2cncn2c1CC1CCC1,304.337,binding,IC50,1,0.0
CHEMBL6047437,4.26,1,CSc1ccc2c(N)noc2n1,c1cnc2oncc2c1,181.21999999999997,binding,IC50,1,0.0
CHEMBL6047599,7.97,1,CC(c1nc2cc(C(F)(F)F)ccc2[nH]1)C1C2CC(n3cnc4cc(F)c(F)cc43)CC21,c1ccc2[nH]c(CC3C4CC(n5cnc6ccccc65)CC34)nc2c1,446.4230000000001,binding,IC50,1,0.0
CHEMBL6047755,6.06,1,CNC(=O)c1ccc(NC(=O)Nc2c(-c3ccccc3)ccc3cncn23)cc1,O=C(Nc1ccccc1)Nc1c(-c2ccccc2)ccc2cncn12,385.4270000000001,binding,IC50,1,0.0
CHEMBL6047780,6.81,1,CCSc1nonc1C(=NO)Nc1ccc(F)c(Br)c1,N=C(Nc1ccccc1)c1cnon1,361.1960000000001,binding,IC50,1,0.0
CHEMBL6048298,7.02,2,CS(=N)(=O)N1CC(O)(CNc2nonc2C(=NO)NC2Cc3ccc(F)cc32)C1,N=C(NC1Cc2ccccc21)c1nonc1NCC1CNC1,425.44600000000014,binding,IC50,1,0.0
CHEMBL6048461,7.7,1,CCCCCc1cc(-c2ccccc2-c2nnn[nH]2)cc(NC(=O)Nc2ccc(C)cc2)c1OCCC,O=C(Nc1ccccc1)Nc1cccc(-c2ccccc2-c2nnn[nH]2)c1,498.6310000000003,binding,IC50,1,0.0
