smiles_std,molecule_chembl_id,standard_type,value_nM,pActivity,n_measurements,MW,n_documents,scaffold,dataset
Cc1cccc2nc(CSC(=S)NCc3cccnc3)cn12,CHEMBL4590273,IC50,200.785,7.0449958047691,8,328.466,2,S=C(NCc1cccnc1)SCc1cn2ccccc2n1,SARS_Mpro_train
COc1cccc2[nH]c(C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)cc12,CHEMBL5785413,Ki,101.5,7.042247319122811,2,453.54300000000023,1,O=C(CNC(=O)c1cc2ccccc2[nH]1)NCCC1CCNC1=O,SARS_Mpro_train
Cc1cc(Cl)cc2[nH]c(C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)cc12,CHEMBL6011492,Ki,91.0,7.040958607678906,1,471.98900000000026,1,O=C(CNC(=O)c1cc2ccccc2[nH]1)NCCC1CCNC1=O,SARS_Mpro_train
O=C(Oc1cncc(Cl)c1)c1ccc(I)cc1,CHEMBL5598500,IC50,91.2,7.0400051616715835,1,359.55,1,O=C(Oc1cccnc1)c1ccccc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)c1cc2c(C(F)(F)F)cccc2[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,CHEMBL6041058,Ki,92.0,7.036212172654444,1,477.4870000000002,1,O=C(CNC(=O)c1cc2ccccc2[nH]1)NCCC1CCNC1=O,SARS_Mpro_train
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)[C@@]2(C)CO,CHEMBL5813863,Ki,92.0,7.036212172654444,1,515.5330000000004,1,O=C1NCCC1CCNC(=O)C1NCC2CC21,SARS_Mpro_train
O=C(Sc1nc2ccccc2s1)c1cc2ccccc2[nH]1,CHEMBL5192654,IC50/Ki,94.8,7.0354387587768725,2,310.403,1,O=C(Sc1nc2ccccc2s1)c1cc2ccccc2[nH]1,SARS_Mpro_train
Cn1cc2cc(/N=c3\[nH]c(=O)n(Cc4cnn[nH]4)c(=O)n3Cc3cc(F)c(F)cc3F)c(Cl)cc2n1,CHEMBL5565599,IC50,92.6,7.033389013318065,1,517.8590000000003,1,O=c1[nH]c(=Nc2ccc3n[nH]cc3c2)n(Cc2ccccc2)c(=O)n1Cc1cnn[nH]1,SARS_Mpro_train
Cc1nnc(SC(=O)c2ccc(C#Cc3ccccc3)o2)s1,CHEMBL5207392,IC50/Ki,142.2,7.032750774378217,2,326.40200000000004,1,O=C(Sc1nncs1)c1ccc(C#Cc2ccccc2)o1,SARS_Mpro_train
O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)COc1ccc2c(c1)OCCO2,CHEMBL5282049,IC50,93.5,7.029188389127482,1,485.5370000000004,1,O=C1NCCC1CCNC(=O)C1C2CCCC2CN1C(=O)COc1ccc2c(c1)OCCO2,SARS_Mpro_train
CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)OC(c3ccc(F)cc3)c3ccc(F)cc3)C[C@@H]21,CHEMBL5570352,IC50,94.0,7.026872146400302,1,539.5790000000001,1,O=C1NCCC1CCNC(=O)C1C2CC2CN1C(=O)OC(c1ccccc1)c1ccccc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-],CHEMBL3427166,IC50/Ki,94.0,7.026872146400302,29,484.5510000000002,20,O=C(CNC(=O)OCc1ccccc1)NCCC1CCNC1=O,SARS_Mpro_train
CN(C(=O)[C@@H](NC(=O)C(F)(F)F)C1CC1)[C@@H](CS(=O)(=O)Cc1ccccc1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12,CHEMBL6160189,IC50,94.0,7.026872146400302,1,645.6600000000001,1,O=C(CC1CC1)NC(CS(=O)(=O)Cc1ccccc1)C(=O)N1CCC2(C1)C(=O)Nc1ccccc12,SARS_Mpro_train
O=C(Oc1cncc(Cl)c1)c1cc2ccccc2s1,CHEMBL222893,IC50,95.0,7.022276394711152,1,289.74300000000005,1,O=C(Oc1cccnc1)c1cc2ccccc2s1,SARS_Mpro_train
O=C(/C=C/c1c(Cl)c(O)c(O)c(O)c1Cl)c1ccco1,CHEMBL6149300,IC50,95.5,7.019996628416254,1,315.10800000000006,1,O=C(C=Cc1ccccc1)c1ccco1,SARS_Mpro_train
O=C(Oc1cncc(Br)c1)c1ccc(Cl)cc1,CHEMBL5597641,IC50,95.7,7.019088062223156,1,312.54999999999995,1,O=C(Oc1cccnc1)c1ccccc1,SARS_Mpro_train
CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C=O)C[C@@H]3CCNC3=O)N(C(=O)OC(c3ccccc3)c3ccccc3)C[C@@H]21,CHEMBL5574995,IC50,96.0,7.017728766960431,1,503.59900000000016,1,O=C1NCCC1CCNC(=O)C1C2CC2CN1C(=O)OC(c1ccccc1)c1ccccc1,SARS_Mpro_train
CNC(=O)Cn1c(=O)[nH]/c(=N\c2cc3cn(C)nc3cc2Cl)n(Cc2cc(F)c(F)c(F)c2)c1=O,CHEMBL5206756,IC50,96.0,7.017728766960431,2,507.8600000000002,2,O=c1[nH]c(=O)n(Cc2ccccc2)c(=Nc2ccc3n[nH]cc3c2)[nH]1,SARS_Mpro_train
COc1ccc(C(=O)Oc2cncc(Br)c2)cc1,CHEMBL5591027,IC50,96.3,7.016373712875465,1,308.131,1,O=C(Oc1cccnc1)c1ccccc1,SARS_Mpro_train
O=C(Oc1cncc(Cl)c1)c1ccc(Cl)c(Cl)c1,CHEMBL5596425,IC50,96.4,7.015922966097169,1,302.544,1,O=C(Oc1cccnc1)c1ccccc1,SARS_Mpro_train
CC(C)(F)C(=O)N[C@H](C(=O)N[C@@H](CSCc1ccccc1)C(=O)N1C[C@]2(C[C@H]1C#N)C(=O)Nc1ccccc12)C1CC1,CHEMBL6151105,IC50,97.0,7.013228265733755,1,591.7090000000002,1,O=C(CC1CC1)NC(CSCc1ccccc1)C(=O)N1CCC2(C1)C(=O)Nc1ccccc12,SARS_Mpro_train
C[C@@H](OC(C)(C)C)[C@H](NC(=O)NC(C)(C)C)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CHEMBL5207867,IC50,97.0,7.013228265733755,1,565.7560000000003,1,O=C(CCC1CCCCC1)NCCC1CCNC1=O,SARS_Mpro_train
Cc1nnc(SC(=O)c2ccc3ccccc3c2)s1,CHEMBL5191017,IC50/Ki,237.55,7.009330845922602,2,286.38100000000003,1,O=C(Sc1nncs1)c1ccc2ccccc2c1,SARS_Mpro_train
CC(=O)Oc1cccc(COC(=O)N[C@@H](CC2CCCCC2)C(=O)N[C@H](C=O)C[C@@H]2CCNC2=O)c1,CHEMBL5396546,IC50,98.0,7.008773924307505,1,501.5800000000004,1,O=C(NC(CC1CCCCC1)C(=O)NCCC1CCNC1=O)OCc1ccccc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OCC1CC2CCC1C2)C(=O)N[C@@H](C[C@H]1CCNC1=O)C(O)S(=O)(=O)[O-],CHEMBL5218995,IC50,100.0,7.0,1,502.6100000000002,1,O=C(CNC(=O)OCC1CC2CCC1C2)NCCC1CCNC1=O,SARS_Mpro_train
CSc1nc2cc(F)ccc2n1C(=O)c1ccc(C)c(F)c1,CHEMBL5612270,IC50,100.0,7.0,2,318.34800000000007,1,O=C(c1ccccc1)n1cnc2ccccc21,SARS_Mpro_train
O=c1[nH]cccc1-c1cn(-c2cc(Cl)cc(OCC3CC3)c2)c(=O)n(-c2cccnc2)c1=O,CHEMBL5420763,IC50,100.0,7.0,1,462.89300000000026,1,O=c1[nH]cccc1-c1cn(-c2cccc(OCC3CC3)c2)c(=O)n(-c2cccnc2)c1=O,SARS_Mpro_train
Cc1ccccc1OCc1cc(Cl)cc(-c2cc(-c3c[nH]c(=O)[nH]c3=O)cn(-c3cccnc3)c2=O)c1,CHEMBL5562231,IC50,100.0,7.0,1,512.9530000000002,1,O=c1[nH]cc(-c2cc(-c3cccc(COc4ccccc4)c3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OCC1CCC(F)(F)CC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-],CHEMBL5085894,IC50,100.0,7.0,1,526.5790000000002,1,O=C(CNC(=O)OCC1CCCCC1)NCCC1CCNC1=O,SARS_Mpro_train
O=[N+]([O-])c1ccc(Sc2cccc[n+]2[O-])c2nonc12,CHEMBL505670,IC50,100.0,7.0,1,290.26000000000005,1,c1ccc(Sc2cccc3nonc23)[nH+]c1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OC[C@@H]1CCC(=O)N1Cc1cccc(Cl)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-],CHEMBL5555469,IC50,100.0,7.0,1,616.1130000000003,1,O=C(CNC(=O)OCC1CCC(=O)N1Cc1ccccc1)NCCC1CCNC1=O,SARS_Mpro_train
Cn1cc2cc(Nc3nc(=O)n(Cc4cc(Cl)ccn4)c(=O)n3Cc3cc(F)c(F)cc3F)c(Cl)cc2n1,CHEMBL5192363,IC50,100.0,7.0,1,562.339,1,O=c1nc(Nc2ccc3n[nH]cc3c2)n(Cc2ccccc2)c(=O)n1Cc1ccccn1,SARS_Mpro_train
Cc1cc(-n2c(CC(C)C)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,CHEMBL5406059,IC50,100.0,7.0,1,358.3690000000001,1,O=c1c2ccccc2ncn1-c1ccccc1,SARS_Mpro_train
O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1CC(F)(F)CN1C(=O)c1cc2ccccc2[nH]1,CHEMBL5593819,IC50,100.0,7.0,1,432.4270000000002,1,O=C1NCCC1CCNC(=O)C1CCCN1C(=O)c1cc2ccccc2[nH]1,SARS_Mpro_train
O=C1C[C@H]2CCCN2C(=O)c2cncc(c2)/C=C/CCCCCCOC(=O)[C@@H](Cc2ccc(Cl)cc2)N1,CHEMBL6133865,IC50,100.0,7.0,1,524.0610000000005,1,O=C1CC2CCCN2C(=O)c2cncc(c2)C=CCCCCCCOC(=O)C(Cc2ccccc2)N1,SARS_Mpro_train
CC1(C)[C@@H]2[C@@H](C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)N(C(=O)c3cc4c(OC(F)F)cccc4[nH]3)C[C@@H]21,CHEMBL5188495,IC50,100.0,7.0,1,499.51800000000014,1,O=C1NCCC1CCNC(=O)C1C2CC2CN1C(=O)c1cc2ccccc2[nH]1,SARS_Mpro_train
COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C,CHEMBL449782,IC50,100.0,7.0,1,606.7190000000002,1,c1cc2cc(c1)Oc1ccc(cc1)CC1NCCc3cc4c(c(c31)Oc1ccc3c(c1)C(C2)NCC3)OCO4,SARS_Mpro_train
O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,CHEMBL478401,IC50,100.0,7.0,1,437.49600000000015,1,O=C(NC(Cc1ccccc1)C(=O)NCCC1CCNC1=O)OCc1ccccc1,SARS_Mpro_train
COCCn1cc(-c2cc(-c3cnn(CCO)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,CHEMBL6147704,IC50,100.0,7.0,1,560.6990000000003,1,O=C(NCc1cc(-c2cn[nH]c2)cc(-c2cn[nH]c2)c1)c1ccccc1,SARS_Mpro_train
CC(C)[C@H]1C(=O)N2C[C@]3(C[C@H]2C#N)C(=O)Nc2ccc(cc23)CCCCCN1C(=O)c1cc2ccc(C(F)(F)F)cc2[nH]1,CHEMBL5560937,IC50,100.0,7.0,1,591.6340000000005,1,O=C1CN(C(=O)c2cc3ccccc3[nH]2)CCCCCc2ccc3c(c2)C2(CCN1C2)C(=O)N3,SARS_Mpro_train
Cc1nnc(SC(=O)c2ccc3cc[nH]c3c2)s1,CHEMBL5188939,IC50/Ki,120.35,6.9962498647243265,2,275.358,1,O=C(Sc1nncs1)c1ccc2cc[nH]c2c1,SARS_Mpro_train
O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccc(F)cc1)NC(=O)c1cc2ccccc2[nH]1,CHEMBL5566211,IC50,103.0,6.987162775294828,1,464.4970000000001,1,O=C(NC(Cc1ccccc1)C(=O)NCCC1CCNC1=O)c1cc2ccccc2[nH]1,SARS_Mpro_train
O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)/C=C/c1ccc(Cl)cc1F,CHEMBL477164,IC50,103.0,6.987162775294828,1,485.9430000000001,1,O=C(C=Cc1ccccc1)NC(Cc1ccccc1)C(=O)NCCC1CCNC1=O,SARS_Mpro_train
O=C(Oc1cncc(Cl)c1)c1sccc1Cl,CHEMBL1892684,IC50,103.1,6.986741334716483,1,274.12800000000004,1,O=C(Oc1cccnc1)c1cccs1,SARS_Mpro_train
O=C(Sc1nncs1)c1cc2ccccc2[nH]1,CHEMBL5204130,IC50/Ki,108.7,6.98654551349453,2,261.33099999999996,1,O=C(Sc1nncs1)c1cc2ccccc2[nH]1,SARS_Mpro_train
COc1cc(C(F)(F)F)cc2[nH]c(C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)c(C(F)(F)F)c12,CHEMBL5815768,Ki,104.0,6.982966660701219,1,589.5370000000005,1,O=C(CNC(=O)c1cc2ccccc2[nH]1)NCCC1CCNC1=O,SARS_Mpro_train
CC(C)(C)C[C@H](NC(=O)c1cc2c(Cl)cccc2[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,CHEMBL5932612,Ki,104.0,6.982966660701219,1,457.9620000000002,1,O=C(CNC(=O)c1cc2ccccc2[nH]1)NCCC1CCNC1=O,SARS_Mpro_train
CC(C)(C)NC(=O)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)C(F)(F)F)C1CCC1,CHEMBL5438575,IC50,104.0,6.982966660701219,1,599.6510000000002,1,O=C1NCCC1CCNC(=O)C1C2CCCC2CN1C(=O)CC1CCC1,SARS_Mpro_train
CN(C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)N(C#N)Cc1ccc(Br)cc1F,CHEMBL5556145,IC50,104.0,6.982966660701219,1,539.4050000000002,1,O=C(NC(Cc1ccccc1)C(=O)NNCc1ccccc1)OCc1ccccc1,SARS_Mpro_train
CNC(=O)c1cc(Br)cc([N+](=O)[O-])c1N[C@@H]1CCCC[C@@H]1NC(=O)c1cc(=O)[nH]c2cc(F)ccc12,CHEMBL5549975,IC50,104.8,6.979638717352292,1,560.3800000000003,1,O=C(NC1CCCCC1Nc1ccccc1)c1cc(=O)[nH]c2ccccc12,SARS_Mpro_train
C[C@@H](OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CHEMBL4852855,IC50/Ki,105.0,6.978810700930062,6,600.7570000000002,5,O=C(CNC(=O)OCc1ccccc1)NC(CC1CCCCC1)C(=O)NCCC1CCNC1=O,SARS_Mpro_train
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)OC(C)(C)C)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CHEMBL5275051,IC50,105.0,6.978810700930062,1,560.6920000000002,1,O=C(CNC(=O)CNC(=O)OCc1ccccc1)NCCC1CCNC1=O,SARS_Mpro_train
Cc1nnc(SC(=O)c2cc3ccccc3o2)s1,CHEMBL5189863,IC50/Ki,175.85,6.973822350634702,2,276.342,1,O=C(Sc1nncs1)c1cc2ccccc2o1,SARS_Mpro_train
CC(C)Cc1nc2cc(O)c(O)c(O)c2c(=O)n1-c1ccccc1,CHEMBL5406891,IC50,107.0,6.97061622231479,1,326.35200000000003,1,O=c1c2ccccc2ncn1-c1ccccc1,SARS_Mpro_train
CCOc1ccc(C(=O)Oc2cncc(Br)c2)c(F)c1,CHEMBL5596825,IC50,107.0,6.97061622231479,1,340.148,1,O=C(Oc1cccnc1)c1ccccc1,SARS_Mpro_train
COc1ccc2cc([C@H](C)C(=O)Sc3ncccn3)ccc2c1,CHEMBL5178465,IC50/Ki,286.0,6.968314553207147,2,324.40500000000003,1,O=C(Cc1ccc2ccccc2c1)Sc1ncccn1,SARS_Mpro_train
O=C(Oc1cncc(Cl)c1)c1ccc(Cl)cc1Cl,CHEMBL5598122,IC50,108.0,6.966576244513051,1,302.544,1,O=C(Oc1cccnc1)c1ccccc1,SARS_Mpro_train
CC(=O)n1cc(-c2cc(-c3cnn(C)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,CHEMBL6148482,IC50,110.0,6.958607314841775,1,514.6300000000003,1,O=C(NCc1cc(-c2cn[nH]c2)cc(-c2cn[nH]c2)c1)c1ccccc1,SARS_Mpro_train
Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(CCN(C)C)c2)cc(-c2cccs2)c1,CHEMBL6103527,IC50,110.0,6.958607314841775,1,545.7530000000003,1,O=C(NCc1cc(-c2cn[nH]c2)cc(-c2cccs2)c1)c1ccccc1,SARS_Mpro_train
O=c1c2ccccc2sn1Cc1ccco1,CHEMBL5179454,IC50/Ki,110.0,6.958607314841775,6,231.27599999999998,4,O=c1c2ccccc2sn1Cc1ccco1,SARS_Mpro_train
COCCn1cc(-c2cc(-c3cnn(C(F)F)c3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,CHEMBL6152037,IC50,110.0,6.958607314841775,1,566.6530000000002,1,O=C(NCc1cc(-c2cn[nH]c2)cc(-c2cn[nH]c2)c1)c1ccccc1,SARS_Mpro_train
COCCn1cc(-c2cc(-c3cccs3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,CHEMBL6160512,IC50,110.0,6.958607314841775,1,532.7100000000003,1,O=C(NCc1cc(-c2cn[nH]c2)cc(-c2cccs2)c1)c1ccccc1,SARS_Mpro_train
CC(C)(C)c1ccc(-c2nnc([S+]([O-])Cc3cccnc3)o2)cc1,CHEMBL5639088,IC50,110.0,6.958607314841775,1,341.436,1,c1ccc(-c2nnc([SH+]Cc3cccnc3)o2)cc1,SARS_Mpro_train
O=c1[nH]cc(-c2cc(-c3cc(Cl)cc(OCCC(F)(F)F)c3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,CHEMBL4863054,IC50,110.0,6.958607314841775,1,504.8520000000001,1,O=c1[nH]cc(-c2cc(-c3ccccc3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,SARS_Mpro_train
CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,CHEMBL5630515,IC50,110.0,6.958607314841775,1,621.6820000000002,1,O=C1NCCC1CC(NC(=O)C1NC2CCC1C2)C(=O)c1nc2ccccc2s1,SARS_Mpro_train
[O-][S+](Cc1ncccn1)c1nnc(-c2ccc(Cl)cc2)o1,CHEMBL5641848,IC50,110.0,6.958607314841775,1,320.761,1,c1ccc(-c2nnc([SH+]Cc3ncccn3)o2)cc1,SARS_Mpro_train
N=C(N/N=C/c1ccccc1O)c1nonc1NCNc1nonc1C(=N)N/N=C/c1ccccc1O,CHEMBL4877358,IC50,110.0,6.958607314841775,1,504.4710000000002,1,N=C(NN=Cc1ccccc1)c1nonc1NCNc1nonc1C(=N)NN=Cc1ccccc1,SARS_Mpro_train
COCCn1cc(-c2cc(-c3cncs3)cc([C@@H](C)NC(=O)c3cc(OCCN(C)C)ccc3C)c2)cn1,CHEMBL6152731,IC50,110.0,6.958607314841775,1,533.6980000000003,1,O=C(NCc1cc(-c2cn[nH]c2)cc(-c2cncs2)c1)c1ccccc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OC[C@@H]1CCC(=O)N1Cc1cccc(F)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CHEMBL5563154,IC50,110.0,6.958607314841775,1,518.5860000000001,1,O=C(CNC(=O)OCC1CCC(=O)N1Cc1ccccc1)NCCC1CCNC1=O,SARS_Mpro_train
O=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC1CCCCC1)NC(=O)OCc1cccc(Cl)c1,CHEMBL3427141,IC50,110.0,6.958607314841775,1,477.98900000000026,1,O=C(NC(CC1CCCCC1)C(=O)NCCC1CCNC1=O)OCc1ccccc1,SARS_Mpro_train
Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C(C)C)c2)cc(-c2ccn(C)n2)c1,CHEMBL6159754,IC50,110.0,6.958607314841775,1,514.6740000000003,1,O=C(NCc1cc(-c2cn[nH]c2)cc(-c2cc[nH]n2)c1)c1ccccc1,SARS_Mpro_train
Cc1cccc(OCc2cc(Cl)cc(-c3cc(-c4c[nH]c(=O)[nH]c4=O)cn(-c4cccnc4)c3=O)c2)c1,CHEMBL5560897,IC50,110.0,6.958607314841775,1,512.9530000000002,1,O=c1[nH]cc(-c2cc(-c3cccc(COc4ccccc4)c3)c(=O)n(-c3cccnc3)c2)c(=O)[nH]1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OC[C@@H]1CCC(=O)N1Cc1cccc(Cl)c1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,CHEMBL5567705,IC50,110.0,6.958607314841775,1,535.0410000000002,1,O=C(CNC(=O)OCC1CCC(=O)N1Cc1ccccc1)NCCC1CCNC1=O,SARS_Mpro_train
Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(CCO)c2)cc(-c2cccs2)c1,CHEMBL6133903,IC50,110.0,6.958607314841775,1,518.6830000000003,1,O=C(NCc1cc(-c2cn[nH]c2)cc(-c2cccs2)c1)c1ccccc1,SARS_Mpro_train
COc1ccc(C(F)(F)F)c2[nH]c(C(=O)N[C@@H](CC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)c(C(F)(F)F)c12,CHEMBL5843958,Ki,111.0,6.954677021213342,1,589.5370000000005,1,O=C(CNC(=O)c1cc2ccccc2[nH]1)NCCC1CCNC1=O,SARS_Mpro_train
COc1nnc(SC(=O)c2cc3ccccc3[nH]2)s1,CHEMBL5204064,IC50/Ki,115.7,6.953170109313084,2,291.35699999999997,1,O=C(Sc1nncs1)c1cc2ccccc2[nH]1,SARS_Mpro_train
O=C(/C=C/c1c(Cl)c(O)c(O)c(O)c1Cl)c1c(Cl)c(O)c(O)c(O)c1Cl,CHEMBL6134216,IC50,114.6,6.940815382368629,1,442.0340000000002,1,O=C(C=Cc1ccccc1)c1ccccc1,SARS_Mpro_train
O=C(Cn1sc2cccc(F)c2c1=O)Nc1ccccc1,CHEMBL5189273,IC50,116.8,6.932557157223619,1,302.33,1,O=C(Cn1sc2ccccc2c1=O)Nc1ccccc1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)c1cc2cc(Cl)ccc2[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,CHEMBL6040966,Ki,117.0,6.931814138253839,1,443.93500000000023,1,O=C(CNC(=O)c1cc2ccccc2[nH]1)NCCC1CCNC1=O,SARS_Mpro_train
Cc1cc(-n2c(-c3ccccc3)nc3cc(O)c(O)c(O)c3c2=O)ccc1F,CHEMBL5424318,IC50,117.0,6.931814138253839,1,378.35900000000015,1,O=c1c2ccccc2nc(-c2ccccc2)n1-c1ccccc1,SARS_Mpro_train
O=C(Oc1cncc(Cl)c1)c1cccc(-c2ccccc2)c1,CHEMBL5598082,IC50,117.0,6.931814138253839,1,309.752,1,O=C(Oc1cccnc1)c1cccc(-c2ccccc2)c1,SARS_Mpro_train
C/N=c1\nc(-c2ccc(F)cc2)n(-c2ccccc2)s1,CHEMBL5423593,IC50,118.0,6.928117992693875,1,285.347,1,N=c1nc(-c2ccccc2)n(-c2ccccc2)s1,SARS_Mpro_train
COc1cccc(CN(C#N)N(C)C(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)c1F,CHEMBL5562021,IC50,118.0,6.928117992693875,1,490.53500000000014,1,O=C(NC(Cc1ccccc1)C(=O)NNCc1ccccc1)OCc1ccccc1,SARS_Mpro_train
CN(C(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)N(C#N)Cc1cc(Cl)ccc1F,CHEMBL5562454,IC50,119.0,6.924453038607469,1,494.9540000000002,1,O=C(NC(Cc1ccccc1)C(=O)NNCc1ccccc1)OCc1ccccc1,SARS_Mpro_train
O=C(Oc1cncc(Cl)c1)c1ccc(F)cc1,CHEMBL467960,IC50,119.0,6.924453038607469,1,251.644,1,O=C(Oc1cccnc1)c1ccccc1,SARS_Mpro_train
Cn1cc2cc(/N=c3\[nH]c(=O)n(Cc4nnn[nH]4)c(=O)n3Cc3cc(F)c(F)cc3F)c(Cl)cc2n1,CHEMBL5559801,IC50,119.7,6.921905849593589,1,518.8470000000002,1,O=c1[nH]c(=Nc2ccc3n[nH]cc3c2)n(Cc2ccccc2)c(=O)n1Cc1nnn[nH]1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)OCC(C)(C)Oc1cccc(F)c1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-],CHEMBL5421178,IC50,120.0,6.920818753952375,1,560.6210000000002,1,O=C(CNC(=O)OCCOc1ccccc1)NCCC1CCNC1=O,SARS_Mpro_train
Cc1scnc1COc1cc(Cl)cc(-n2cc(-c3ccc(=O)[nH]c3)c(=O)n(-c3cccnc3)c2=O)c1,CHEMBL5437439,IC50,120.0,6.920818753952375,1,519.9700000000003,1,O=c1ccc(-c2cn(-c3cccc(OCc4cscn4)c3)c(=O)n(-c3cccnc3)c2=O)c[nH]1,SARS_Mpro_train
CC(C)C[C@H](NC(=O)C1Cc2ccccc2N1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1,CHEMBL2435607,Ki,120.0,6.920818753952375,1,547.6810000000003,1,O=C(CNC(=O)C1Cc2ccccc2N1)NC(CC1CCNC1=O)C(=O)c1nc2ccccc2s1,SARS_Mpro_train
Cc1ccc(OCCN(C)C)cc1C(=O)N[C@H](C)c1cc(-c2cnn(C)c2)cc(-c2ccc(CN3CCOCC3)o2)c1,CHEMBL6147768,IC50,120.0,6.920818753952375,1,571.7220000000002,1,O=C(NCc1cc(-c2cn[nH]c2)cc(-c2ccc(CN3CCOCC3)o2)c1)c1ccccc1,SARS_Mpro_train
N#Cc1ccccc1-c1cc(-c2cc(Cl)cc(OCCC(F)(F)F)c2)c(=O)n(-c2cccnc2)c1,CHEMBL4854695,IC50,120.0,6.920818753952375,1,495.88800000000015,1,O=c1c(-c2ccccc2)cc(-c2ccccc2)cn1-c1cccnc1,SARS_Mpro_train
